Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/12          std::vector<char, std::allocator<char> >* std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<std::vector<char, std::allocator<char> > const*, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > > >(unsigned long, __gnu_cxx::__normal_iterator<std::vector<char, std::allocator<char> > const*, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > >, __gnu_cxx::__normal_iterator<std::vector<char, std::allocator<char> > const*, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > >) [444]
                0.00    0.00       1/12          std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_fill_assign(unsigned long, std::vector<char, std::allocator<char> > const&) [12]
                0.00    0.00       1/12          std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_fill_initialize(unsigned long, std::vector<char, std::allocator<char> > const&) [443]
                0.00    0.00       2/12          std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > const&) [9]
                0.00    0.00       6/12          std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::~vector() [278]
[208]    0.0    0.00    0.00      12         std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_get_Tp_allocator() [208]
-----------------------------------------------
                0.00    0.00      12/12          void std::vector<char, std::allocator<char> >::_M_realloc_append<char const&>(char const&) [212]
[209]    0.0    0.00    0.00      12         std::vector<char, std::allocator<char> >::_S_relocate(char*, char*, char*, std::allocator<char>&) [209]
                0.00    0.00      12/12          char* std::__relocate_a<char*, char*, std::allocator<char> >(char*, char*, char*, std::allocator<char>&) [220]
-----------------------------------------------
                0.00    0.00      12/12          void std::vector<char, std::allocator<char> >::_M_realloc_append<char const&>(char const&) [212]
[210]    0.0    0.00    0.00      12         std::vector<char, std::allocator<char> >::_Guard_alloc::_Guard_alloc(char*, unsigned long, std::_Vector_base<char, std::allocator<char> >&) [210]
-----------------------------------------------
                0.00    0.00      12/12          void std::vector<char, std::allocator<char> >::_M_realloc_append<char const&>(char const&) [212]
[211]    0.0    0.00    0.00      12         std::vector<char, std::allocator<char> >::_Guard_alloc::~_Guard_alloc() [211]
                0.00    0.00       8/25          std::_Vector_base<char, std::allocator<char> >::_M_deallocate(char*, unsigned long) [170]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<char, std::allocator<char> >::push_back(char const&) [189]
[212]    0.0    0.00    0.00      12         void std::vector<char, std::allocator<char> >::_M_realloc_append<char const&>(char const&) [212]
                0.00    0.00      12/12          std::vector<char, std::allocator<char> >::_M_check_len(unsigned long, char const*) const [205]
                0.00    0.00      12/12          std::vector<char, std::allocator<char> >::begin() [214]
                0.00    0.00      12/12          std::vector<char, std::allocator<char> >::end() [213]
                0.00    0.00      12/28          std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [166]
                0.00    0.00      12/12          std::vector<char, std::allocator<char> >::_Guard_alloc::_Guard_alloc(char*, unsigned long, std::_Vector_base<char, std::allocator<char> >&) [210]
                0.00    0.00      12/6783        operator new(unsigned long, void*) [25]
                0.00    0.00      12/45          std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [146]
                0.00    0.00      12/12          std::vector<char, std::allocator<char> >::_S_relocate(char*, char*, char*, std::allocator<char>&) [209]
                0.00    0.00      12/12          std::vector<char, std::allocator<char> >::_Guard_alloc::~_Guard_alloc() [211]
-----------------------------------------------
                0.00    0.00      12/12          void std::vector<char, std::allocator<char> >::_M_realloc_append<char const&>(char const&) [212]
[213]    0.0    0.00    0.00      12         std::vector<char, std::allocator<char> >::end() [213]
-----------------------------------------------
                0.00    0.00      12/12          void std::vector<char, std::allocator<char> >::_M_realloc_append<char const&>(char const&) [212]
[214]    0.0    0.00    0.00      12         std::vector<char, std::allocator<char> >::begin() [214]
-----------------------------------------------
                0.00    0.00      12/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [149]
[215]    0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_destroy(unsigned long) [215]
                0.00    0.00      12/341         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [77]
                0.00    0.00      12/32          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [162]
                0.00    0.00      12/36          std::__new_allocator<char>::deallocate(char*, unsigned long) [157]
-----------------------------------------------
                0.00    0.00       5/12          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [199]
                0.00    0.00       7/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [505]
[216]    0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long) [216]
-----------------------------------------------
                0.00    0.00      12/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [218]
[217]    0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_allocate(std::allocator<char>&, unsigned long) [217]
                0.00    0.00      12/36          std::__new_allocator<char>::allocate(unsigned long, void const*) [158]
-----------------------------------------------
                0.00    0.00       5/12          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [199]
                0.00    0.00       7/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [505]
[218]    0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [218]
                0.00    0.00      18/320         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [79]
                0.00    0.00      12/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_allocate(std::allocator<char>&, unsigned long) [217]
                0.00    0.00      12/32          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [162]
-----------------------------------------------
                0.00    0.00      12/12          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::substr(unsigned long, unsigned long) const [207]
[219]    0.0    0.00    0.00      12         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, unsigned long) [219]
                0.00    0.00      12/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [148]
                0.00    0.00      12/93          std::__new_allocator<char>::~__new_allocator() [134]
                0.00    0.00      12/33          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&) [161]
                0.00    0.00      12/341         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [77]
                0.00    0.00      12/26          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_check(unsigned long, char const*) const [169]
                0.00    0.00      12/14          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_limit(unsigned long, unsigned long) const [195]
                0.00    0.00      12/13          void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [199]
-----------------------------------------------
                0.00    0.00      12/12          std::vector<char, std::allocator<char> >::_S_relocate(char*, char*, char*, std::allocator<char>&) [209]
[220]    0.0    0.00    0.00      12         char* std::__relocate_a<char*, char*, std::allocator<char> >(char*, char*, char*, std::allocator<char>&) [220]
                0.00    0.00      12/12          std::enable_if<std::__is_bitwise_relocatable<char, void>::value, char*>::type std::__relocate_a_1<char, char>(char*, char*, char*, std::allocator<char>&) [221]
-----------------------------------------------
                0.00    0.00      12/12          char* std::__relocate_a<char*, char*, std::allocator<char> >(char*, char*, char*, std::allocator<char>&) [220]
[221]    0.0    0.00    0.00      12         std::enable_if<std::__is_bitwise_relocatable<char, void>::value, char*>::type std::__relocate_a_1<char, char>(char*, char*, char*, std::allocator<char>&) [221]
-----------------------------------------------
                0.00    0.00      10/10          std::__detail::_MakeUniq<AntT>::__single_object std::make_unique<AntT, GraphT*, int&, double&, double&>(GraphT*&&, int&, double&, double&) [249]
[222]    0.0    0.00    0.00      10         AntT::AntT(GraphT*, int, double, double) [222]
                0.00    0.00      10/231         std::vector<Position, std::allocator<Position> >::vector() [88]
                0.00    0.00      10/210         std::vector<Position, std::allocator<Position> >::clear() [92]
-----------------------------------------------
                0.00    0.00      10/10          std::default_delete<AntT>::operator()(AntT*) const [224]
[223]    0.0    0.00    0.00      10         AntT::~AntT() [223]
                0.00    0.00      10/287         std::vector<Position, std::allocator<Position> >::~vector() [83]
-----------------------------------------------
                0.00    0.00      10/10          std::unique_ptr<AntT, std::default_delete<AntT> >::~unique_ptr() [175]
[224]    0.0    0.00    0.00      10         std::default_delete<AntT>::operator()(AntT*) const [224]
                0.00    0.00      10/10          AntT::~AntT() [223]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::empty() const [227]
[225]    0.0    0.00    0.00      10         std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::end() const [225]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::empty() const [227]
[226]    0.0    0.00    0.00      10         std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::begin() const [226]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::back() [248]
[227]    0.0    0.00    0.00      10         std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::empty() const [227]
                0.00    0.00      10/10          std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::end() const [225]
                0.00    0.00      10/10          std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::begin() const [226]
-----------------------------------------------
                0.00    0.00      10/10          std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >::_Tuple_impl() [234]
[228]    0.0    0.00    0.00      10         std::_Head_base<0ul, AntT*, false>::_Head_base() [228]
-----------------------------------------------
                0.00    0.00      10/10          std::_Tuple_impl<1ul, std::default_delete<AntT> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<AntT> >&) [236]
[229]    0.0    0.00    0.00      10         std::_Head_base<1ul, std::default_delete<AntT>, true>::_M_head(std::_Head_base<1ul, std::default_delete<AntT>, true>&) [229]
-----------------------------------------------
                0.00    0.00      10/10          std::_Tuple_impl<1ul, std::default_delete<AntT> >::_Tuple_impl() [238]
[230]    0.0    0.00    0.00      10         std::_Head_base<1ul, std::default_delete<AntT>, true>::_Head_base() [230]
-----------------------------------------------
                0.00    0.00      10/10          std::unique_ptr<AntT, std::default_delete<AntT> >::~unique_ptr() [175]
[231]    0.0    0.00    0.00      10         std::unique_ptr<AntT, std::default_delete<AntT> >::get_deleter() [231]
                0.00    0.00      10/10          std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::_M_deleter() [241]
-----------------------------------------------
                0.00    0.00      10/10          std::unique_ptr<AntT, std::default_delete<AntT> >& std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::emplace_back<std::unique_ptr<AntT, std::default_delete<AntT> > >(std::unique_ptr<AntT, std::default_delete<AntT> >&&) [246]
[232]    0.0    0.00    0.00      10         std::unique_ptr<AntT, std::default_delete<AntT> >::unique_ptr(std::unique_ptr<AntT, std::default_delete<AntT> >&&) [232]
                0.00    0.00      10/10          std::__uniq_ptr_data<AntT, std::default_delete<AntT>, true, true>::__uniq_ptr_data(std::__uniq_ptr_data<AntT, std::default_delete<AntT>, true, true>&&) [239]
-----------------------------------------------
                0.00    0.00      10/10          std::__detail::_MakeUniq<AntT>::__single_object std::make_unique<AntT, GraphT*, int&, double&, double&>(GraphT*&&, int&, double&, double&) [249]
[233]    0.0    0.00    0.00      10         std::unique_ptr<AntT, std::default_delete<AntT> >::unique_ptr<std::default_delete<AntT>, void>(AntT*) [233]
                0.00    0.00      10/10          std::__uniq_ptr_data<AntT, std::default_delete<AntT>, true, true>::__uniq_ptr_impl(AntT*) [240]
-----------------------------------------------
                0.00    0.00      10/10          std::tuple<AntT*, std::default_delete<AntT> >::tuple<true, true>() [245]
[234]    0.0    0.00    0.00      10         std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >::_Tuple_impl() [234]
                0.00    0.00      10/10          std::_Tuple_impl<1ul, std::default_delete<AntT> >::_Tuple_impl() [238]
                0.00    0.00      10/10          std::_Head_base<0ul, AntT*, false>::_Head_base() [228]
-----------------------------------------------
                0.00    0.00      10/10          std::tuple<AntT*, std::default_delete<AntT> >::tuple(std::tuple<AntT*, std::default_delete<AntT> >&&) [244]
[235]    0.0    0.00    0.00      10         std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >::_Tuple_impl(std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >&&) [235]
                0.00    0.00      10/10          std::_Tuple_impl<1ul, std::default_delete<AntT> >::_Tuple_impl(std::_Tuple_impl<1ul, std::default_delete<AntT> >&&) [237]
-----------------------------------------------
                0.00    0.00      10/10          std::default_delete<AntT>& std::__get_helper<1ul, std::default_delete<AntT>>(std::_Tuple_impl<1ul, std::default_delete<AntT>>&) [250]
[236]    0.0    0.00    0.00      10         std::_Tuple_impl<1ul, std::default_delete<AntT> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<AntT> >&) [236]
                0.00    0.00      10/10          std::_Head_base<1ul, std::default_delete<AntT>, true>::_M_head(std::_Head_base<1ul, std::default_delete<AntT>, true>&) [229]
-----------------------------------------------
                0.00    0.00      10/10          std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >::_Tuple_impl(std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >&&) [235]
[237]    0.0    0.00    0.00      10         std::_Tuple_impl<1ul, std::default_delete<AntT> >::_Tuple_impl(std::_Tuple_impl<1ul, std::default_delete<AntT> >&&) [237]
-----------------------------------------------
                0.00    0.00      10/10          std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >::_Tuple_impl() [234]
[238]    0.0    0.00    0.00      10         std::_Tuple_impl<1ul, std::default_delete<AntT> >::_Tuple_impl() [238]
                0.00    0.00      10/10          std::_Head_base<1ul, std::default_delete<AntT>, true>::_Head_base() [230]
-----------------------------------------------
                0.00    0.00      10/10          std::unique_ptr<AntT, std::default_delete<AntT> >::unique_ptr(std::unique_ptr<AntT, std::default_delete<AntT> >&&) [232]
[239]    0.0    0.00    0.00      10         std::__uniq_ptr_data<AntT, std::default_delete<AntT>, true, true>::__uniq_ptr_data(std::__uniq_ptr_data<AntT, std::default_delete<AntT>, true, true>&&) [239]
                0.00    0.00      10/10          std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::__uniq_ptr_impl(std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >&&) [242]
-----------------------------------------------
                0.00    0.00      10/10          std::unique_ptr<AntT, std::default_delete<AntT> >::unique_ptr<std::default_delete<AntT>, void>(AntT*) [233]
[240]    0.0    0.00    0.00      10         std::__uniq_ptr_data<AntT, std::default_delete<AntT>, true, true>::__uniq_ptr_impl(AntT*) [240]
                0.00    0.00      10/10          std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::__uniq_ptr_impl(AntT*) [243]
-----------------------------------------------
                0.00    0.00      10/10          std::unique_ptr<AntT, std::default_delete<AntT> >::get_deleter() [231]
[241]    0.0    0.00    0.00      10         std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::_M_deleter() [241]
                0.00    0.00      10/10          std::tuple_element<1ul, std::tuple<AntT*, std::default_delete<AntT> > >::type& std::get<1ul, AntT*, std::default_delete<AntT> >(std::tuple<AntT*, std::default_delete<AntT> >&) [251]
-----------------------------------------------
                0.00    0.00      10/10          std::__uniq_ptr_data<AntT, std::default_delete<AntT>, true, true>::__uniq_ptr_data(std::__uniq_ptr_data<AntT, std::default_delete<AntT>, true, true>&&) [239]
[242]    0.0    0.00    0.00      10         std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::__uniq_ptr_impl(std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >&&) [242]
                0.00    0.00      10/40          std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::_M_ptr() [153]
                0.00    0.00      10/10          std::tuple<AntT*, std::default_delete<AntT> >::tuple(std::tuple<AntT*, std::default_delete<AntT> >&&) [244]
-----------------------------------------------
                0.00    0.00      10/10          std::__uniq_ptr_data<AntT, std::default_delete<AntT>, true, true>::__uniq_ptr_impl(AntT*) [240]
[243]    0.0    0.00    0.00      10         std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::__uniq_ptr_impl(AntT*) [243]
                0.00    0.00      10/10          std::tuple<AntT*, std::default_delete<AntT> >::tuple<true, true>() [245]
                0.00    0.00      10/40          std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::_M_ptr() [153]
-----------------------------------------------
                0.00    0.00      10/10          std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::__uniq_ptr_impl(std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >&&) [242]
[244]    0.0    0.00    0.00      10         std::tuple<AntT*, std::default_delete<AntT> >::tuple(std::tuple<AntT*, std::default_delete<AntT> >&&) [244]
                0.00    0.00      10/10          std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >::_Tuple_impl(std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >&&) [235]
-----------------------------------------------
                0.00    0.00      10/10          std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::__uniq_ptr_impl(AntT*) [243]
[245]    0.0    0.00    0.00      10         std::tuple<AntT*, std::default_delete<AntT> >::tuple<true, true>() [245]
                0.00    0.00      10/10          std::_Tuple_impl<0ul, AntT*, std::default_delete<AntT> >::_Tuple_impl() [234]
-----------------------------------------------
                0.00    0.00      10/10          main [1]
[246]    0.0    0.00    0.00      10         std::unique_ptr<AntT, std::default_delete<AntT> >& std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::emplace_back<std::unique_ptr<AntT, std::default_delete<AntT> > >(std::unique_ptr<AntT, std::default_delete<AntT> >&&) [246]
                0.00    0.00      10/6783        operator new(unsigned long, void*) [25]
                0.00    0.00      10/10          std::unique_ptr<AntT, std::default_delete<AntT> >::unique_ptr(std::unique_ptr<AntT, std::default_delete<AntT> >&&) [232]
                0.00    0.00      10/10          std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::back() [248]
-----------------------------------------------
                0.00    0.00      10/10          std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::back() [248]
[247]    0.0    0.00    0.00      10         std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::end() [247]
-----------------------------------------------
                0.00    0.00      10/10          std::unique_ptr<AntT, std::default_delete<AntT> >& std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::emplace_back<std::unique_ptr<AntT, std::default_delete<AntT> > >(std::unique_ptr<AntT, std::default_delete<AntT> >&&) [246]
[248]    0.0    0.00    0.00      10         std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::back() [248]
                0.00    0.00      10/10          std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::empty() const [227]
                0.00    0.00      10/10          std::vector<std::unique_ptr<AntT, std::default_delete<AntT> >, std::allocator<std::unique_ptr<AntT, std::default_delete<AntT> > > >::end() [247]
-----------------------------------------------
                0.00    0.00      10/10          main [1]
[249]    0.0    0.00    0.00      10         std::__detail::_MakeUniq<AntT>::__single_object std::make_unique<AntT, GraphT*, int&, double&, double&>(GraphT*&&, int&, double&, double&) [249]
                0.00    0.00      10/10          AntT::AntT(GraphT*, int, double, double) [222]
                0.00    0.00      10/10          std::unique_ptr<AntT, std::default_delete<AntT> >::unique_ptr<std::default_delete<AntT>, void>(AntT*) [233]
-----------------------------------------------
                0.00    0.00      10/10          std::tuple_element<1ul, std::tuple<AntT*, std::default_delete<AntT> > >::type& std::get<1ul, AntT*, std::default_delete<AntT> >(std::tuple<AntT*, std::default_delete<AntT> >&) [251]
[250]    0.0    0.00    0.00      10         std::default_delete<AntT>& std::__get_helper<1ul, std::default_delete<AntT>>(std::_Tuple_impl<1ul, std::default_delete<AntT>>&) [250]
                0.00    0.00      10/10          std::_Tuple_impl<1ul, std::default_delete<AntT> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<AntT> >&) [236]
-----------------------------------------------
                0.00    0.00      10/10          std::__uniq_ptr_impl<AntT, std::default_delete<AntT> >::_M_deleter() [241]
[251]    0.0    0.00    0.00      10         std::tuple_element<1ul, std::tuple<AntT*, std::default_delete<AntT> > >::type& std::get<1ul, AntT*, std::default_delete<AntT> >(std::tuple<AntT*, std::default_delete<AntT> >&) [251]
                0.00    0.00      10/10          std::default_delete<AntT>& std::__get_helper<1ul, std::default_delete<AntT>>(std::_Tuple_impl<1ul, std::default_delete<AntT>>&) [250]
-----------------------------------------------
                0.00    0.00      10/10          void std::_Destroy<std::unique_ptr<AntT, std::default_delete<AntT> >*>(std::unique_ptr<AntT, std::default_delete<AntT> >*, std::unique_ptr<AntT, std::default_delete<AntT> >*) [482]
[252]    0.0    0.00    0.00      10         void std::_Destroy<std::unique_ptr<AntT, std::default_delete<AntT> > >(std::unique_ptr<AntT, std::default_delete<AntT> >*) [252]
                0.00    0.00      10/20          std::unique_ptr<AntT, std::default_delete<AntT> >::~unique_ptr() [175]
-----------------------------------------------
                0.00    0.00       4/9           std::_Vector_base<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::~_Vector_base() [293]
                0.00    0.00       5/9           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::_Guard_alloc::~_Guard_alloc() [275]
[253]    0.0    0.00    0.00       9         std::_Vector_base<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::_M_deallocate(std::vector<Position, std::allocator<Position> >*, unsigned long) [253]
                0.00    0.00       7/7           std::__new_allocator<std::vector<Position, std::allocator<Position> > >::deallocate(std::vector<Position, std::allocator<Position> >*, unsigned long) [260]
-----------------------------------------------
                0.00    0.00       1/9           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<char, std::allocator<char> > > const&) [442]
                0.00    0.00       2/9           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > const&) [9]
                0.00    0.00       6/9           std::_Vector_base<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_Vector_impl::~_Vector_impl() [267]
[254]    0.0    0.00    0.00       9         std::__new_allocator<std::vector<char, std::allocator<char> > >::~__new_allocator() [254]
-----------------------------------------------
                0.00    0.00       2/8           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*, unsigned long) [366]
                0.00    0.00       2/8           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace(unsigned long, unsigned long, char const*, unsigned long) [365]
                0.00    0.00       4/8           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*) [304]
[255]    0.0    0.00    0.00       8         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_check_length(unsigned long, unsigned long, char const*) const [255]
                0.00    0.00       8/320         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [79]
                0.00    0.00       8/273         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [84]
-----------------------------------------------
                0.00    0.00       2/8           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [372]
                0.00    0.00       2/8           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [371]
                0.00    0.00       4/8           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [322]
[256]    0.0    0.00    0.00       8         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [256]
                0.00    0.00      16/42          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [148]
                0.00    0.00      16/30          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [165]
                0.00    0.00       8/32          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [162]
                0.00    0.00       8/33          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&) [161]
                0.00    0.00       8/70          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [135]
                0.00    0.00       8/27          std::char_traits<char>::copy(char*, char const*, unsigned long) [168]
                0.00    0.00       8/54          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [140]
                0.00    0.00       8/20          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [178]
                0.00    0.00       8/46          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [145]
-----------------------------------------------
                0.00    0.00       8/8           readGridFromFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [8]
