Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     188/260         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [40]
                0.00    0.00      94/187         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [39]
                0.00    0.00      94/157         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [46]
                0.00    0.00      94/407         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [220]
                0.00    0.00      94/610         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [210]
                0.00    0.00      94/223         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [239]
                0.00    0.00      94/187         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long) [243]
-----------------------------------------------
                0.00    0.00       9/9           operator<<(std::ostream&, Position const&) [38]
[37]     0.0    0.00    0.00       9         Position::toString[abi:cxx11]() const [37]
                0.00    0.00      18/18          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [48]
                0.00    0.00       9/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [49]
                0.00    0.00       9/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [55]
                0.00    0.00      18/18          std::__cxx11::to_string(int) [77]
                0.00    0.00      45/516         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [216]
-----------------------------------------------
                0.00    0.00       9/9           main [1]
[38]     0.0    0.00    0.00       9         operator<<(std::ostream&, Position const&) [38]
                0.00    0.00       9/9           Position::toString[abi:cxx11]() const [37]
                0.00    0.00       9/516         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::~basic_string() [216]
-----------------------------------------------
                0.00    0.00      93/187         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [47]
                0.00    0.00      94/187         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [36]
[39]     0.0    0.00    0.00     187         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [39]
                0.00    0.00     280/3707        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [27]
                0.00    0.00     187/410         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [219]
                0.00    0.00     187/187         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_allocate(std::allocator<char>&, unsigned long) [244]
-----------------------------------------------
                0.00    0.00      72/260         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [57]
                0.00    0.00     188/260         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [36]
[40]     0.0    0.00    0.00     260         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [40]
                0.00    0.00     260/3234        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [30]
-----------------------------------------------
                0.00    0.00     400/400         readGridFromFile(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int) [26]
[41]     0.0    0.00    0.00     400         std::vector<char, std::allocator<char> >::push_back(char const&) [41]
                0.00    0.00     120/120         void std::vector<char, std::allocator<char> >::_M_realloc_append<char const&>(char const&) [43]
                0.00    0.00     280/616245      operator new(unsigned long, void*) [123]
-----------------------------------------------
                0.00    0.00     120/120         void std::vector<char, std::allocator<char> >::_M_realloc_append<char const&>(char const&) [43]
[42]     0.0    0.00    0.00     120         std::vector<char, std::allocator<char> >::_M_check_len(unsigned long, char const*) const [42]
                0.00    0.00     240/240         std::vector<char, std::allocator<char> >::max_size() const [44]
                0.00    0.00     480/1158598168     std::vector<char, std::allocator<char> >::size() const [9]
                0.00    0.00     120/47419       unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [132]
-----------------------------------------------
                0.00    0.00     120/120         std::vector<char, std::allocator<char> >::push_back(char const&) [41]
[43]     0.0    0.00    0.00     120         void std::vector<char, std::allocator<char> >::_M_realloc_append<char const&>(char const&) [43]
                0.00    0.00     120/120         std::vector<char, std::allocator<char> >::_M_check_len(unsigned long, char const*) const [42]
                0.00    0.00     120/120         std::vector<char, std::allocator<char> >::begin() [250]
                0.00    0.00     120/120         std::vector<char, std::allocator<char> >::end() [249]
                0.00    0.00     120/200         std::_Vector_base<char, std::allocator<char> >::_M_allocate(unsigned long) [241]
                0.00    0.00     120/120         std::vector<char, std::allocator<char> >::_Guard_alloc::_Guard_alloc(char*, unsigned long, std::_Vector_base<char, std::allocator<char> >&) [247]
                0.00    0.00     120/616245      operator new(unsigned long, void*) [123]
                0.00    0.00     120/281         std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() [234]
                0.00    0.00     120/120         std::vector<char, std::allocator<char> >::_S_relocate(char*, char*, char*, std::allocator<char>&) [246]
                0.00    0.00     120/120         std::vector<char, std::allocator<char> >::_Guard_alloc::~_Guard_alloc() [248]
-----------------------------------------------
                0.00    0.00     240/240         std::vector<char, std::allocator<char> >::_M_check_len(unsigned long, char const*) const [42]
[44]     0.0    0.00    0.00     240         std::vector<char, std::allocator<char> >::max_size() const [44]
                0.00    0.00     240/240         std::vector<char, std::allocator<char> >::_S_max_size(std::allocator<char> const&) [45]
                0.00    0.00     240/320         std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() const [224]
-----------------------------------------------
                0.00    0.00     240/240         std::vector<char, std::allocator<char> >::max_size() const [44]
[45]     0.0    0.00    0.00     240         std::vector<char, std::allocator<char> >::_S_max_size(std::allocator<char> const&) [45]
                0.00    0.00     240/94153       unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [16]
-----------------------------------------------
                0.00    0.00       9/157         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [49]
                0.00    0.00       9/157         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace(unsigned long, unsigned long, char const*, unsigned long) [73]
                0.00    0.00      18/157         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve(unsigned long) [76]
                0.00    0.00      27/157         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long) [54]
                0.00    0.00      94/157         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [36]
[46]     0.0    0.00    0.00     157         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [46]
                0.00    0.00     157/3707        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [27]
                0.00    0.00     157/803         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [201]
-----------------------------------------------
                0.00    0.00       1/277         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [99]
                0.00    0.00     276/277         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, unsigned long) [32]
[47]     0.0    0.00    0.00     277         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [47]
                0.00    0.00      93/187         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [39]
                0.00    0.00     277/277         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [236]
                0.00    0.00     277/4084        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [196]
                0.00    0.00     277/277         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy_chars<char const*>(char*, char const*, char const*) [235]
                0.00    0.00     277/570         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [212]
                0.00    0.00     277/277         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard() [237]
                0.00    0.00      93/223         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [239]
                0.00    0.00      93/187         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long) [243]
-----------------------------------------------
                0.00    0.00      18/18          Position::toString[abi:cxx11]() const [37]
[48]     0.0    0.00    0.00      18         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [48]
                0.00    0.00      18/18          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*) [50]
                0.00    0.00      18/36          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [57]
-----------------------------------------------
                0.00    0.00       9/9           Position::toString[abi:cxx11]() const [37]
[49]     0.0    0.00    0.00       9         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [49]
                0.00    0.00       9/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [61]
                0.00    0.00       9/36          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [57]
                0.00    0.00      18/3234        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [30]
                0.00    0.00       9/157         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [46]
-----------------------------------------------
                0.00    0.00      18/18          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [48]
[50]     0.0    0.00    0.00      18         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*) [50]
                0.00    0.00      18/27          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long) [54]
                0.00    0.00      18/36          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_check_length(unsigned long, unsigned long, char const*) const [58]
                0.00    0.00      18/1754        std::char_traits<char>::length(char const*) [198]
-----------------------------------------------
                0.00    0.00     111/111         std::vector<Position, std::allocator<Position> >::push_back(Position&&) [52]
[51]     0.0    0.00    0.00     111         Position& std::vector<Position, std::allocator<Position> >::emplace_back<Position>(Position&&) [51]
                0.00    0.00      21/21          void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position>(Position&&) [53]
                0.00    0.00     111/436         std::vector<Position, std::allocator<Position> >::back() [218]
                0.00    0.00      90/616245      operator new(unsigned long, void*) [123]
-----------------------------------------------
                0.00    0.00      11/111         main [1]
                0.00    0.00     100/111         AntT::findSolution() [2]
[52]     0.0    0.00    0.00     111         std::vector<Position, std::allocator<Position> >::push_back(Position&&) [52]
                0.00    0.00     111/111         Position& std::vector<Position, std::allocator<Position> >::emplace_back<Position>(Position&&) [51]
-----------------------------------------------
                0.00    0.00      21/21          Position& std::vector<Position, std::allocator<Position> >::emplace_back<Position>(Position&&) [51]
[53]     0.0    0.00    0.00      21         void std::vector<Position, std::allocator<Position> >::_M_realloc_append<Position>(Position&&) [53]
                0.00    0.00      21/41293       std::_Vector_base<Position, std::allocator<Position> >::_M_allocate(unsigned long) [17]
                0.00    0.00      21/41272       std::vector<Position, std::allocator<Position> >::_M_check_len(unsigned long, char const*) const [21]
                0.00    0.00      21/41272       std::vector<Position, std::allocator<Position> >::begin() [140]
                0.00    0.00      21/41708       std::vector<Position, std::allocator<Position> >::end() [133]
                0.00    0.00      21/41272       std::vector<Position, std::allocator<Position> >::_Guard_alloc::_Guard_alloc(Position*, unsigned long, std::_Vector_base<Position, std::allocator<Position> >&) [138]
                0.00    0.00      21/616245      operator new(unsigned long, void*) [123]
                0.00    0.00      21/47482       std::_Vector_base<Position, std::allocator<Position> >::_M_get_Tp_allocator() [131]
                0.00    0.00      21/41272       std::vector<Position, std::allocator<Position> >::_S_relocate(Position*, Position*, Position*, std::allocator<Position>&) [137]
                0.00    0.00      21/41272       std::vector<Position, std::allocator<Position> >::_Guard_alloc::~_Guard_alloc() [139]
-----------------------------------------------
                0.00    0.00       9/27          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*, unsigned long) [72]
                0.00    0.00      18/27          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*) [50]
[54]     0.0    0.00    0.00      27         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_append(char const*, unsigned long) [54]
                0.00    0.00      54/3234        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [30]
                0.00    0.00      27/157         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [46]
                0.00    0.00      27/4084        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [196]
                0.00    0.00      27/407         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [220]
                0.00    0.00      27/570         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [212]
-----------------------------------------------
                0.00    0.00       9/9           Position::toString[abi:cxx11]() const [37]
[55]     0.0    0.00    0.00       9         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [55]
                0.00    0.00       9/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::insert(unsigned long, char const*) [59]
                0.00    0.00       9/36          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [57]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[56]     0.0    0.00    0.00       1         GraphT::GraphT(int, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >) [56]
                0.00    0.00       1/1           GraphT::generateGraphT(int, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >) [62]
                0.00    0.00       1/1           GraphT::restartTdiValues() [74]
                0.00    0.00       1/2           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > const&) [111]
                0.00    0.00       1/2           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::vector() [408]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector() [466]
                0.00    0.00       1/2           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::vector() [407]
                0.00    0.00       1/6           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::~vector() [365]
-----------------------------------------------
                0.00    0.00       9/36          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [55]
                0.00    0.00       9/36          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [49]
                0.00    0.00      18/36          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*) [48]
[57]     0.0    0.00    0.00      36         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [57]
                0.00    0.00      72/260         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [40]
                0.00    0.00      72/552         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_local_data() [214]
                0.00    0.00      36/410         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_get_allocator() [219]
                0.00    0.00      36/803         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_is_local() const [201]
                0.00    0.00      36/515         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::_Alloc_hider(char*, std::allocator<char>&&) [217]
                0.00    0.00      36/382         std::char_traits<char>::copy(char*, char const*, unsigned long) [221]
                0.00    0.00      36/606         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_length(unsigned long) [211]
                0.00    0.00      36/223         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [239]
                0.00    0.00      36/570         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_set_length(unsigned long) [212]
-----------------------------------------------
                0.00    0.00       9/36          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*, unsigned long) [72]
                0.00    0.00       9/36          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace(unsigned long, unsigned long, char const*, unsigned long) [73]
                0.00    0.00      18/36          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*) [50]
[58]     0.0    0.00    0.00      36         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_check_length(unsigned long, unsigned long, char const*) const [58]
                0.00    0.00      36/3707        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::max_size() const [27]
                0.00    0.00      36/3234        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [30]
-----------------------------------------------
                0.00    0.00       9/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [55]
[59]     0.0    0.00    0.00       9         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::insert(unsigned long, char const*) [59]
                0.00    0.00       9/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::replace(unsigned long, unsigned long, char const*, unsigned long) [60]
                0.00    0.00       9/1754        std::char_traits<char>::length(char const*) [198]
-----------------------------------------------
                0.00    0.00       9/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::insert(unsigned long, char const*) [59]
[60]     0.0    0.00    0.00       9         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::replace(unsigned long, unsigned long, char const*, unsigned long) [60]
                0.00    0.00       9/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_replace(unsigned long, unsigned long, char const*, unsigned long) [73]
                0.00    0.00       9/285         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_limit(unsigned long, unsigned long) const [34]
                0.00    0.00       9/561         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_check(unsigned long, char const*) const [33]
-----------------------------------------------
                0.00    0.00       9/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [49]
[61]     0.0    0.00    0.00       9         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [61]
                0.00    0.00       9/9           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::append(char const*, unsigned long) [72]
                0.00    0.00       9/3234        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [30]
                0.00    0.00       9/4084        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [196]
-----------------------------------------------
                0.00    0.00       1/1           GraphT::GraphT(int, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >) [56]
[62]     0.0    0.00    0.00       1         GraphT::generateGraphT(int, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >) [62]
                0.00    0.00       1/1           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::vector(unsigned long, std::vector<Position, std::allocator<Position> > const&, std::allocator<std::vector<Position, std::allocator<Position> > > const&) [65]
                0.00    0.00       1/1           std::vector<Position, std::allocator<Position> >::vector(unsigned long, Position const&, std::allocator<Position> const&) [84]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::vector(unsigned long, std::vector<double, std::allocator<double> > const&, std::allocator<std::vector<double, std::allocator<double> > > const&) [85]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [98]
                0.00    0.00       1/1           std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator=(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > > const&) [112]
                0.00    0.00       1/1           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::operator=(std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >&&) [467]
                0.00    0.00       1/3           std::vector<std::vector<double, std::allocator<double> >, std::allocator<std::vector<double, std::allocator<double> > > >::~vector() [393]
                0.00    0.00       1/6044        std::vector<double, std::allocator<double> >::~vector() [174]
                0.00    0.00       1/6           std::__new_allocator<std::vector<double, std::allocator<double> > >::~__new_allocator() [364]
                0.00    0.00       1/18112       std::__new_allocator<double>::~__new_allocator() [143]
                0.00    0.00       1/295693      Position::Position(int, int) [125]
                0.00    0.00       1/1           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::operator=(std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >&&) [459]
                0.00    0.00       1/4           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::~vector() [382]
                0.00    0.00       1/6089        std::vector<Position, std::allocator<Position> >::~vector() [162]
                0.00    0.00       1/7           std::__new_allocator<std::vector<Position, std::allocator<Position> > >::~__new_allocator() [352]
                0.00    0.00       1/6111        std::__new_allocator<Position>::~__new_allocator() [159]
-----------------------------------------------
                0.00    0.00      21/21          std::_Vector_base<Position, std::allocator<Position> >::_Vector_base(unsigned long, std::allocator<Position> const&) [64]
[63]     0.0    0.00    0.00      21         std::_Vector_base<Position, std::allocator<Position> >::_M_create_storage(unsigned long) [63]
                0.00    0.00      21/41293       std::_Vector_base<Position, std::allocator<Position> >::_M_allocate(unsigned long) [17]
-----------------------------------------------
                0.00    0.00       1/21          std::vector<Position, std::allocator<Position> >::vector(unsigned long, Position const&, std::allocator<Position> const&) [84]
                0.00    0.00      20/21          std::vector<Position, std::allocator<Position> >::vector(std::vector<Position, std::allocator<Position> > const&) [66]
[64]     0.0    0.00    0.00      21         std::_Vector_base<Position, std::allocator<Position> >::_Vector_base(unsigned long, std::allocator<Position> const&) [64]
                0.00    0.00      21/21          std::_Vector_base<Position, std::allocator<Position> >::_M_create_storage(unsigned long) [63]
                0.00    0.00      21/21          std::_Vector_base<Position, std::allocator<Position> >::_Vector_impl::_Vector_impl(std::allocator<Position> const&) [296]
-----------------------------------------------
                0.00    0.00       1/1           GraphT::generateGraphT(int, std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >) [62]
[65]     0.0    0.00    0.00       1         std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::vector(unsigned long, std::vector<Position, std::allocator<Position> > const&, std::allocator<std::vector<Position, std::allocator<Position> > > const&) [65]
                0.00    0.00       1/1           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::_M_fill_initialize(unsigned long, std::vector<Position, std::allocator<Position> > const&) [68]
                0.00    0.00       1/1           std::vector<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<Position, std::allocator<Position> > > const&) [90]
                0.00    0.00       1/1           std::_Vector_base<std::vector<Position, std::allocator<Position> >, std::allocator<std::vector<Position, std::allocator<Position> > > >::_Vector_base(unsigned long, std::allocator<std::vector<Position, std::allocator<Position> > > const&) [426]
-----------------------------------------------
                0.00    0.00      20/20          void std::_Construct<std::vector<Position, std::allocator<Position> >, std::vector<Position, std::allocator<Position> > const&>(std::vector<Position, std::allocator<Position> >*, std::vector<Position, std::allocator<Position> > const&) [67]
[66]     0.0    0.00    0.00      20         std::vector<Position, std::allocator<Position> >::vector(std::vector<Position, std::allocator<Position> > const&) [66]
                0.00    0.00      20/21          std::_Vector_base<Position, std::allocator<Position> >::_Vector_base(unsigned long, std::allocator<Position> const&) [64]
                0.00    0.00      20/82564       std::_Vector_base<Position, std::allocator<Position> >::_M_get_Tp_allocator() const [130]
                0.00    0.00      20/1245518     std::vector<Position, std::allocator<Position> >::size() const [121]
                0.00    0.00      20/47482       std::_Vector_base<Position, std::allocator<Position> >::_M_get_Tp_allocator() [131]
                0.00    0.00      20/6111        std::__new_allocator<Position>::~__new_allocator() [159]
                0.00    0.00      20/6478        std::vector<Position, std::allocator<Position> >::end() const [154]
